uid,user,url,starts,active_seconds,domain,category,ends,gap_seconds
2686,354471f893df6b8e,8f155e77c8af923f,2013-05-22 01:19:56,176,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:22:52,0
2698,354471f893df6b8e,d54549e0cd7183c5,2013-05-22 01:22:52,6,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:22:58,0
2700,354471f893df6b8e,8f155e77c8af923f,2013-05-22 01:22:58,28,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:23:26,0
2704,354471f893df6b8e,cc527ffdc8e74d14,2013-05-22 01:23:26,6,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:23:32,0
2706,354471f893df6b8e,8f155e77c8af923f,2013-05-22 01:23:32,38,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:24:10,0
2684,354471f893df6b8e,a2dbf982faf50c7b,2013-05-22 01:24:11,8,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:24:19,1
2695,354471f893df6b8e,8f155e77c8af923f,2013-05-22 01:24:18,24,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:24:42,-1
2705,354471f893df6b8e,fcdfd04b0e2395c5,2013-05-22 01:24:42,16,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:24:58,0
2702,354471f893df6b8e,8f155e77c8af923f,2013-05-22 01:24:58,122,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:27:00,0
2685,354471f893df6b8e,b3e6817da3b71a1f,2013-05-22 01:27:00,20,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:27:20,0
2699,354471f893df6b8e,8f155e77c8af923f,2013-05-22 01:27:20,14,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:27:34,0
2682,354471f893df6b8e,a575a2c4758e240d,2013-05-22 01:27:34,28,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:28:02,0
2701,354471f893df6b8e,8f155e77c8af923f,2013-05-22 01:28:02,26,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:28:28,0
2689,354471f893df6b8e,43f99a7d00549597,2013-05-22 01:28:28,22,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:28:50,0
2687,354471f893df6b8e,8f155e77c8af923f,2013-05-22 01:28:50,42,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:29:32,0
2690,354471f893df6b8e,dddee40086fd062a,2013-05-22 01:29:32,16,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:29:48,0
2693,354471f893df6b8e,8f155e77c8af923f,2013-05-22 01:29:48,36,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:30:24,0
2691,354471f893df6b8e,25af1b5334cbda2a,2013-05-22 01:30:24,28,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:30:52,0
2696,354471f893df6b8e,8f155e77c8af923f,2013-05-22 01:30:52,8,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:31:00,0
2692,354471f893df6b8e,2f546bf47e7da1ba,2013-05-22 01:31:00,12,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:31:12,0
2694,354471f893df6b8e,2fcbe86635f1f422,2013-05-22 01:31:12,10,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:31:22,0
2703,354471f893df6b8e,8f155e77c8af923f,2013-05-22 01:31:22,14,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:31:36,0
2683,354471f893df6b8e,f0d092c71ae1953e,2013-05-22 01:31:36,10,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:31:46,0
2688,354471f893df6b8e,8f155e77c8af923f,2013-05-22 01:31:46,267,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:36:13,0
2697,354471f893df6b8e,8f155e77c8af923f,2013-05-22 01:37:45,15,8f155e77c8af923f,05175ca42d439154,2013-05-22 01:38:00,92
4118,354471f893df6b8e,94e6f975a2416204,2013-05-22 01:38:04,28,975af2aeb582ca21,05175ca42d439154,2013-05-22 01:38:32,4
4114,354471f893df6b8e,cc664b590a9cbab6,2013-05-22 01:38:32,24,975af2aeb582ca21,05175ca42d439154,2013-05-22 01:38:56,0
4120,354471f893df6b8e,61ee599653a20fde,2013-05-22 01:38:56,217,975af2aeb582ca21,05175ca42d439154,2013-05-22 01:42:33,0
4117,354471f893df6b8e,61ee599653a20fde,2013-05-22 01:44:21,7,975af2aeb582ca21,05175ca42d439154,2013-05-22 01:44:28,108
4121,354471f893df6b8e,700ee7a372d61674,2013-05-22 01:44:28,2,975af2aeb582ca21,05175ca42d439154,2013-05-22 01:44:30,0
4113,354471f893df6b8e,bada4bde0a95ab67,2013-05-22 01:44:30,36,975af2aeb582ca21,05175ca42d439154,2013-05-22 01:45:06,0
16117,354471f893df6b8e,f816f08b71f87f24,2013-05-22 01:45:06,26,de005655d95fe208,234f5b297d040799,2013-05-22 01:45:32,0
4116,354471f893df6b8e,bada4bde0a95ab67,2013-05-22 01:46:46,2,975af2aeb582ca21,05175ca42d439154,2013-05-22 01:46:48,74
4115,354471f893df6b8e,700ee7a372d61674,2013-05-22 01:46:48,18,975af2aeb582ca21,05175ca42d439154,2013-05-22 01:47:06,0
4119,354471f893df6b8e,e965338187a50ba2,2013-05-22 01:47:06,26,975af2aeb582ca21,05175ca42d439154,2013-05-22 01:47:32,0
4579,354471f893df6b8e,ac8a2d10c7e1a02e,2013-05-22 01:47:34,205,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-22 01:50:59,2
4580,354471f893df6b8e,ac8a2d10c7e1a02e,2013-05-22 01:51:19,368,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-22 01:57:27,20
4577,354471f893df6b8e,ac8a2d10c7e1a02e,2013-05-22 01:57:27,959,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-22 02:13:26,0
4578,354471f893df6b8e,ac8a2d10c7e1a02e,2013-05-22 02:13:55,328,3837f5e3ea677a7d,539ab0ba840e7c3c,2013-05-22 02:19:23,29
3662,354471f893df6b8e,6e197848296b2f4d,2013-05-22 02:19:22,12,6e197848296b2f4d,05175ca42d439154,2013-05-22 02:19:34,-1
3755,354471f893df6b8e,7cc89ed5daf2ecfe,2013-05-22 02:19:34,20,1ab5b1a785b0f697,05175ca42d439154,2013-05-22 02:19:54,0
3757,354471f893df6b8e,8f76c5522c88db80,2013-05-22 02:19:54,16,1ab5b1a785b0f697,05175ca42d439154,2013-05-22 02:20:10,0
3756,354471f893df6b8e,448babee0b71c443,2013-05-22 02:20:10,182,1ab5b1a785b0f697,05175ca42d439154,2013-05-22 02:23:12,0
3753,354471f893df6b8e,448babee0b71c443,2013-05-22 02:25:58,38,1ab5b1a785b0f697,05175ca42d439154,2013-05-22 02:26:36,166
3754,354471f893df6b8e,448babee0b71c443,2013-05-22 02:26:42,86,1ab5b1a785b0f697,05175ca42d439154,2013-05-22 02:28:08,6
16118,354471f893df6b8e,6247fb8731f4e806,2013-05-22 02:28:10,20,ab2530d690d48c70,234f5b297d040799,2013-05-22 02:28:30,2
3752,354471f893df6b8e,448babee0b71c443,2013-05-22 02:28:30,22,1ab5b1a785b0f697,05175ca42d439154,2013-05-22 02:28:52,0
4122,354471f893df6b8e,700ee7a372d61674,2013-05-22 02:28:52,18,975af2aeb582ca21,05175ca42d439154,2013-05-22 02:29:10,0
2709,354471f893df6b8e,8f155e77c8af923f,2013-05-22 02:29:10,6,8f155e77c8af923f,05175ca42d439154,2013-05-22 02:29:16,0
2707,354471f893df6b8e,87c6d635a412abeb,2013-05-22 02:29:16,6,8f155e77c8af923f,05175ca42d439154,2013-05-22 02:29:22,0
12787,354471f893df6b8e,4f8a62e4e889d435,2013-05-22 02:29:22,268,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 02:33:50,0
12798,354471f893df6b8e,f4d075f8bdac7e5f,2013-05-22 02:33:50,84,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 02:35:14,0
12797,354471f893df6b8e,c2fd9665bb80f986,2013-05-22 02:35:14,4,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 02:35:18,0
2710,354471f893df6b8e,8f155e77c8af923f,2013-05-22 02:35:18,26,8f155e77c8af923f,05175ca42d439154,2013-05-22 02:35:44,0
2708,354471f893df6b8e,3d28ba88aa4e4793,2013-05-22 02:35:44,2,8f155e77c8af923f,05175ca42d439154,2013-05-22 02:35:46,0
12793,354471f893df6b8e,864954619d62a6bf,2013-05-22 02:35:46,197,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 02:39:03,0
12783,354471f893df6b8e,864954619d62a6bf,2013-05-22 02:41:37,392,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 02:48:09,154
12792,354471f893df6b8e,864954619d62a6bf,2013-05-22 02:48:27,322,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 02:53:49,18
12794,354471f893df6b8e,864954619d62a6bf,2013-05-22 02:57:19,8,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 02:57:27,210
12789,354471f893df6b8e,864954619d62a6bf,2013-05-22 02:57:27,260,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 03:01:47,0
12781,354471f893df6b8e,864954619d62a6bf,2013-05-22 03:02:17,10,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 03:02:27,30
12795,354471f893df6b8e,864954619d62a6bf,2013-05-22 03:02:27,600,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 03:12:27,0
12784,354471f893df6b8e,864954619d62a6bf,2013-05-22 03:12:27,300,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 03:17:27,0
12791,354471f893df6b8e,864954619d62a6bf,2013-05-22 03:17:27,186,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 03:20:33,0
12786,354471f893df6b8e,864954619d62a6bf,2013-05-22 03:20:53,94,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 03:22:27,20
12785,354471f893df6b8e,864954619d62a6bf,2013-05-22 03:22:27,258,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 03:26:45,0
12782,354471f893df6b8e,864954619d62a6bf,2013-05-22 03:27:39,288,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 03:32:27,54
12788,354471f893df6b8e,864954619d62a6bf,2013-05-22 03:32:27,516,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 03:41:03,0
12796,354471f893df6b8e,864954619d62a6bf,2013-05-22 03:44:09,511,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 03:52:40,186
12790,354471f893df6b8e,864954619d62a6bf,2013-05-22 03:53:44,322,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-22 03:59:06,64
2713,354471f893df6b8e,8f155e77c8af923f,2013-05-22 04:00:54,22,8f155e77c8af923f,05175ca42d439154,2013-05-22 04:01:16,108
2716,354471f893df6b8e,1b7d907f060a445c,2013-05-22 04:01:18,16,8f155e77c8af923f,05175ca42d439154,2013-05-22 04:01:34,2
2711,354471f893df6b8e,8f155e77c8af923f,2013-05-22 04:01:34,189,8f155e77c8af923f,05175ca42d439154,2013-05-22 04:04:43,0
2712,354471f893df6b8e,8f155e77c8af923f,2013-05-22 04:06:21,7,8f155e77c8af923f,05175ca42d439154,2013-05-22 04:06:28,98
2717,354471f893df6b8e,9fb41e81a6d46a5b,2013-05-22 04:06:28,10,8f155e77c8af923f,05175ca42d439154,2013-05-22 04:06:38,0
2715,354471f893df6b8e,8f155e77c8af923f,2013-05-22 04:06:38,18,8f155e77c8af923f,05175ca42d439154,2013-05-22 04:06:56,0
2714,354471f893df6b8e,5b07d10db0ab0fcf,2013-05-22 04:06:56,29,8f155e77c8af923f,05175ca42d439154,2013-05-22 04:07:25,0
16609,354471f893df6b8e,05834628d7d6b5a7,2013-05-23 03:29:33,22,5f44d8dc178e62ee,b4da587bd53c2798,2013-05-23 03:29:55,84128
2860,354471f893df6b8e,8f155e77c8af923f,2013-05-23 03:29:55,40,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:30:35,0
2864,354471f893df6b8e,0387802941143cd5,2013-05-23 03:30:35,26,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:31:01,0
16610,354471f893df6b8e,9b17332e387c90fa,2013-05-23 03:31:01,58,e70e415e85b06302,f21ee6c6a2748f30,2013-05-23 03:31:59,0
2852,354471f893df6b8e,8f155e77c8af923f,2013-05-23 03:31:59,12,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:32:11,0
2859,354471f893df6b8e,0987a5e840499652,2013-05-23 03:32:11,8,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:32:19,0
12928,354471f893df6b8e,7c71c27109802caf,2013-05-23 03:32:19,45,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-23 03:33:04,0
12926,354471f893df6b8e,7c71c27109802caf,2013-05-23 03:33:04,142,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-23 03:35:26,0
12929,354471f893df6b8e,7c71c27109802caf,2013-05-23 03:35:58,9,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-23 03:36:07,32
12931,354471f893df6b8e,1e67484089303bb6,2013-05-23 03:36:07,199,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-23 03:39:26,0
12927,354471f893df6b8e,1e67484089303bb6,2013-05-23 03:41:18,11,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-23 03:41:29,112
12930,354471f893df6b8e,7c71c27109802caf,2013-05-23 03:41:29,197,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-23 03:44:46,0
12932,354471f893df6b8e,7c71c27109802caf,2013-05-23 03:44:52,9,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-23 03:45:01,6
2856,354471f893df6b8e,0987a5e840499652,2013-05-23 03:45:01,2,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:45:03,0
2865,354471f893df6b8e,8f155e77c8af923f,2013-05-23 03:45:03,64,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:46:07,0
2851,354471f893df6b8e,56ca34ff8d6e9ae3,2013-05-23 03:46:07,40,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:46:47,0
2870,354471f893df6b8e,b0f87cde394d5ee0,2013-05-23 03:46:47,6,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:46:53,0
2861,354471f893df6b8e,c61976f591620b7d,2013-05-23 03:46:53,14,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:47:07,0
2868,354471f893df6b8e,4186db60b2d2c328,2013-05-23 03:47:07,4,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:47:11,0
2847,354471f893df6b8e,7af6e7f315613636,2013-05-23 03:47:11,8,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:47:19,0
2863,354471f893df6b8e,711337d5907118c0,2013-05-23 03:47:19,2,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:47:21,0
2850,354471f893df6b8e,048945b4838ac137,2013-05-23 03:47:21,2,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:47:23,0
2854,354471f893df6b8e,ebe72c01e7db4740,2013-05-23 03:47:23,2,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:47:25,0
2853,354471f893df6b8e,2dd8989e61abdc0f,2013-05-23 03:47:25,2,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:47:27,0
2855,354471f893df6b8e,681c632025a307b3,2013-05-23 03:47:27,2,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:47:29,0
2869,354471f893df6b8e,c80821f75f4bbf51,2013-05-23 03:47:29,18,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:47:47,0
2858,354471f893df6b8e,715075ac4aa5b789,2013-05-23 03:47:47,2,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:47:49,0
2848,354471f893df6b8e,6d911748a63426ee,2013-05-23 03:47:49,2,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:47:51,0
2866,354471f893df6b8e,dae107ac5a01ad2b,2013-05-23 03:47:51,2,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:47:53,0
2871,354471f893df6b8e,f024fe512b237c8e,2013-05-23 03:47:53,11,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:48:04,0
2867,354471f893df6b8e,f024fe512b237c8e,2013-05-23 03:48:05,1,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:48:06,1
2872,354471f893df6b8e,d07ac827fe82c656,2013-05-23 03:48:06,3,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:48:09,0
2849,354471f893df6b8e,c61976f591620b7d,2013-05-23 03:48:09,2,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:48:11,0
2862,354471f893df6b8e,56ca34ff8d6e9ae3,2013-05-23 03:48:11,2,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:48:13,0
2857,354471f893df6b8e,8f155e77c8af923f,2013-05-23 03:48:13,54,8f155e77c8af923f,05175ca42d439154,2013-05-23 03:49:07,0
3664,354471f893df6b8e,6e197848296b2f4d,2013-05-23 03:49:07,10,6e197848296b2f4d,05175ca42d439154,2013-05-23 03:49:17,0
3775,354471f893df6b8e,d255ed00ea58f087,2013-05-23 03:49:17,42,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 03:49:59,0
3770,354471f893df6b8e,4041615fa1164906,2013-05-23 03:49:59,18,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 03:50:17,0
3776,354471f893df6b8e,448babee0b71c443,2013-05-23 03:50:17,120,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 03:52:17,0
3768,354471f893df6b8e,448babee0b71c443,2013-05-23 03:55:51,126,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 03:57:57,214
3767,354471f893df6b8e,448babee0b71c443,2013-05-23 04:00:11,12,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 04:00:23,134
16612,354471f893df6b8e,dd5f4e609cae67f5,2013-05-23 04:01:53,71,be4e881f2faed88d,d2d50a76eb851a63,2013-05-23 04:03:04,90
16611,354471f893df6b8e,dd5f4e609cae67f5,2013-05-23 04:03:04,23,be4e881f2faed88d,d2d50a76eb851a63,2013-05-23 04:03:27,0
3769,354471f893df6b8e,448babee0b71c443,2013-05-23 04:03:33,20,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 04:03:53,6
3774,354471f893df6b8e,448babee0b71c443,2013-05-23 04:05:39,8,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 04:05:47,106
3780,354471f893df6b8e,448babee0b71c443,2013-05-23 04:07:33,14,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 04:07:47,106
3773,354471f893df6b8e,448babee0b71c443,2013-05-23 04:18:41,16,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 04:18:57,654
3779,354471f893df6b8e,448babee0b71c443,2013-05-23 04:19:55,24,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 04:20:19,58
4167,354471f893df6b8e,975af2aeb582ca21,2013-05-23 04:20:19,42,975af2aeb582ca21,05175ca42d439154,2013-05-23 04:21:01,0
4163,354471f893df6b8e,cc664b590a9cbab6,2013-05-23 04:21:01,44,975af2aeb582ca21,05175ca42d439154,2013-05-23 04:21:45,0
4166,354471f893df6b8e,901f5775e06be2ac,2013-05-23 04:21:45,4,975af2aeb582ca21,05175ca42d439154,2013-05-23 04:21:49,0
4169,354471f893df6b8e,700ee7a372d61674,2013-05-23 04:21:49,52,975af2aeb582ca21,05175ca42d439154,2013-05-23 04:22:41,0
4162,354471f893df6b8e,36f9d29151dca9c8,2013-05-23 04:22:41,18,975af2aeb582ca21,05175ca42d439154,2013-05-23 04:22:59,0
3783,354471f893df6b8e,448babee0b71c443,2013-05-23 04:22:59,1,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 04:23:00,0
4161,354471f893df6b8e,36f9d29151dca9c8,2013-05-23 04:23:01,2,975af2aeb582ca21,05175ca42d439154,2013-05-23 04:23:03,1
3771,354471f893df6b8e,448babee0b71c443,2013-05-23 04:23:03,1,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 04:23:04,0
4170,354471f893df6b8e,36f9d29151dca9c8,2013-05-23 04:23:05,2,975af2aeb582ca21,05175ca42d439154,2013-05-23 04:23:07,1
3781,354471f893df6b8e,448babee0b71c443,2013-05-23 04:23:07,1,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 04:23:08,0
4168,354471f893df6b8e,36f9d29151dca9c8,2013-05-23 04:23:09,2,975af2aeb582ca21,05175ca42d439154,2013-05-23 04:23:11,1
3784,354471f893df6b8e,448babee0b71c443,2013-05-23 04:23:11,1,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 04:23:12,0
4164,354471f893df6b8e,36f9d29151dca9c8,2013-05-23 04:23:13,2,975af2aeb582ca21,05175ca42d439154,2013-05-23 04:23:15,1
3777,354471f893df6b8e,448babee0b71c443,2013-05-23 04:23:15,1,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 04:23:16,0
4165,354471f893df6b8e,36f9d29151dca9c8,2013-05-23 04:23:17,2,975af2aeb582ca21,05175ca42d439154,2013-05-23 04:23:19,1
3782,354471f893df6b8e,448babee0b71c443,2013-05-23 04:23:19,2,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 04:23:21,0
5685,354471f893df6b8e,3ebb6b9030edcc24,2013-05-23 04:23:21,2,4d9945d52d1093fd,05175ca42d439154,2013-05-23 04:23:23,0
8275,354471f893df6b8e,9a0932b0bb735a84,2013-05-23 04:23:23,14,9a0932b0bb735a84,05175ca42d439154,2013-05-23 04:23:37,0
8272,354471f893df6b8e,6b8b1de5d80a9955,2013-05-23 04:23:37,4,9a0932b0bb735a84,05175ca42d439154,2013-05-23 04:23:41,0
8274,354471f893df6b8e,6b8b1de5d80a9955,2013-05-23 04:24:29,34,9a0932b0bb735a84,05175ca42d439154,2013-05-23 04:25:03,48
11042,354471f893df6b8e,1449aa1bdc6a3100,2013-05-23 04:25:03,12,5ff45759b5f7a4ec,28129a435df1ebe9,2013-05-23 04:25:15,0
8273,354471f893df6b8e,6b8b1de5d80a9955,2013-05-23 04:25:15,10,9a0932b0bb735a84,05175ca42d439154,2013-05-23 04:25:25,0
3778,354471f893df6b8e,448babee0b71c443,2013-05-23 04:25:25,1,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 04:25:26,0
3772,354471f893df6b8e,448babee0b71c443,2013-05-23 04:25:45,26,1ab5b1a785b0f697,05175ca42d439154,2013-05-23 04:26:11,19
5687,354471f893df6b8e,121395ed954fbe10,2013-05-23 04:26:09,2,4d9945d52d1093fd,05175ca42d439154,2013-05-23 04:26:11,-2
5686,354471f893df6b8e,121395ed954fbe10,2013-05-23 04:26:15,2,4d9945d52d1093fd,05175ca42d439154,2013-05-23 04:26:17,4
12934,354471f893df6b8e,0e02276904de204c,2013-05-23 04:26:17,12,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-23 04:26:29,0
12933,354471f893df6b8e,de614029926da9f6,2013-05-23 04:26:29,93,d544e57fff1938ca,4666a5ef3fd7fce2,2013-05-23 04:28:02,0
2873,354471f893df6b8e,8f155e77c8af923f,2013-05-23 19:02:30,14,8f155e77c8af923f,05175ca42d439154,2013-05-23 19:02:44,52468
16613,354471f893df6b8e,888ca618355a5233,2013-05-23 19:26:08,6,038a640ddc54c75f,234f5b297d040799,2013-05-23 19:26:14,1404
2366,354471f893df6b8e,8f155e77c8af923f,2013-05-24 02:37:06,2,8f155e77c8af923f,05175ca42d439154,2013-05-24 02:37:08,25852
3647,354471f893df6b8e,6e197848296b2f4d,2013-05-24 02:37:08,14,6e197848296b2f4d,05175ca42d439154,2013-05-24 02:37:22,0
3694,354471f893df6b8e,aa4ff5cacaf096c3,2013-05-24 02:37:22,8,1ab5b1a785b0f697,05175ca42d439154,2013-05-24 02:37:30,0
3692,354471f893df6b8e,b9ff6da8cf66fd1c,2013-05-24 02:37:30,22,1ab5b1a785b0f697,05175ca42d439154,2013-05-24 02:37:52,0
3697,354471f893df6b8e,448babee0b71c443,2013-05-24 02:37:52,118,1ab5b1a785b0f697,05175ca42d439154,2013-05-24 02:39:50,0
3701,354471f893df6b8e,4c38f4dd28276d58,2013-05-24 02:39:50,2,1ab5b1a785b0f697,05175ca42d439154,2013-05-24 02:39:52,0
3650,354471f893df6b8e,6e197848296b2f4d,2013-05-24 02:39:52,12,6e197848296b2f4d,05175ca42d439154,2013-05-24 02:40:04,0
3648,354471f893df6b8e,7ce856a6fdb2228c,2013-05-24 02:40:04,70,6e197848296b2f4d,05175ca42d439154,2013-05-24 02:41:14,0
3699,354471f893df6b8e,cdf0a790b0e44665,2013-05-24 02:41:14,8,1ab5b1a785b0f697,05175ca42d439154,2013-05-24 02:41:22,0
3702,354471f893df6b8e,0410b72dd9284b53,2013-05-24 02:41:22,10,1ab5b1a785b0f697,05175ca42d439154,2013-05-24 02:41:32,0
3698,354471f893df6b8e,ae491676f6fdbd23,2013-05-24 02:41:32,14,1ab5b1a785b0f697,05175ca42d439154,2013-05-24 02:41:46,0
3691,354471f893df6b8e,67ea1348e384f629,2013-05-24 02:41:46,2,1ab5b1a785b0f697,05175ca42d439154,2013-05-24 02:41:48,0
3700,354471f893df6b8e,4dac993955b06b2c,2013-05-24 02:41:48,6,1ab5b1a785b0f697,05175ca42d439154,2013-05-24 02:41:54,0
3693,354471f893df6b8e,026d3af031ec73b3,2013-05-24 02:41:54,10,1ab5b1a785b0f697,05175ca42d439154,2013-05-24 02:42:04,0
3695,354471f893df6b8e,448babee0b71c443,2013-05-24 02:42:04,36,1ab5b1a785b0f697,05175ca42d439154,2013-05-24 02:42:40,0
3703,354471f893df6b8e,448babee0b71c443,2013-05-24 02:45:14,72,1ab5b1a785b0f697,05175ca42d439154,2013-05-24 02:46:26,154
3696,354471f893df6b8e,ece41b315dbc7af1,2013-05-24 02:46:26,2,1ab5b1a785b0f697,05175ca42d439154,2013-05-24 02:46:28,0
3649,354471f893df6b8e,6e197848296b2f4d,2013-05-24 02:46:28,2,6e197848296b2f4d,05175ca42d439154,2013-05-24 02:46:30,0
3878,354471f893df6b8e,975af2aeb582ca21,2013-05-24 02:46:30,102,975af2aeb582ca21,05175ca42d439154,2013-05-24 02:48:12,0
3890,354471f893df6b8e,975af2aeb582ca21,2013-05-24 02:48:14,2,975af2aeb582ca21,05175ca42d439154,2013-05-24 02:48:16,2
3889,354471f893df6b8e,cc664b590a9cbab6,2013-05-24 02:48:16,40,975af2aeb582ca21,05175ca42d439154,2013-05-24 02:48:56,0
3888,354471f893df6b8e,70608f1993720860,2013-05-24 02:48:56,36,975af2aeb582ca21,05175ca42d439154,2013-05-24 02:49:32,0
3880,354471f893df6b8e,700ee7a372d61674,2013-05-24 02:49:32,8,975af2aeb582ca21,05175ca42d439154,2013-05-24 02:49:40,0
3883,354471f893df6b8e,a15bcb0010ae8471,2013-05-24 02:49:40,8,975af2aeb582ca21,05175ca42d439154,2013-05-24 02:49:48,0
3884,354471f893df6b8e,700ee7a372d61674,2013-05-24 02:49:48,18,975af2aeb582ca21,05175ca42d439154,2013-05-24 02:50:06,0
3886,354471f893df6b8e,6c2bff2e8874f347,2013-05-24 02:50:06,50,975af2aeb582ca21,05175ca42d439154,2013-05-24 02:50:56,0
3887,354471f893df6b8e,700ee7a372d61674,2013-05-24 02:50:56,12,975af2aeb582ca21,05175ca42d439154,2013-05-24 02:51:08,0
3885,354471f893df6b8e,0bd08176433851af,2013-05-24 02:51:08,38,975af2aeb582ca21,05175ca42d439154,2013-05-24 02:51:46,0
3882,354471f893df6b8e,700ee7a372d61674,2013-05-24 02:51:46,36,975af2aeb582ca21,05175ca42d439154,2013-05-24 02:52:22,0
3881,354471f893df6b8e,ef1c166301466027,2013-05-24 02:52:22,10,975af2aeb582ca21,05175ca42d439154,2013-05-24 02:52:32,0
